AK_Default,CM_InvestigateOnTopic,#Kairosit,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Brandspuren,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Crew,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#David_Edgeworth,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Edgar_Evans,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Elektronenröhre,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Forschung,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Foto,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Friedhof,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Höhle,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Kiste,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Lager,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Lawrence_Wilson,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Maschine,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Person,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Reise,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Reparatur,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Rückreise,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Schiff,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Südpol,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#Vorräte,0,,,,,,
AK_Default,CM_InvestigateOnTopic,#NO_TOPIC,0,,,,,,
,,,,,,,,,
AK_Default,CM_AskLocationOfTopic,#Adelaide_Shackleton,1,"Ich bin hier, Sie sprechen gerade mit mir. ",,,,,
AK_Default,CM_AskLocationOfTopic,#Alexander_Veltman,2,"Ich habe keine Idee wo Dr. Veltman sich aufhalten könnte. Er ist vor einigen Wochen einfach verschwunden. Ich kann mir nur schwer vorstellen, dass er bei diesen Verhältnissen noch am Leben ist. Aber vielleicht können sie solange wir noch hier sind etwas über seinen Verbleib in Erfahrung bringen.",Dr. Veltman ist vor einigen Wochen Spurlos verschwunden. Wir konnten bis jetzt nicht herausfinden was mit ihm passiert ist.,,,,
AK_Default,CM_AskLocationOfTopic,#Amelie_Veltman,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Arbeit,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Kairosit,1,Der Großteil des Kairosit befindet sich noch in der Höhle. Angeschlossen an die Maschine.,,,,,
AK_Default,CM_AskLocationOfTopic,#Brandspuren,1,"Sie sprechen von den Brandspuren in der Höhle, richtig?",,,,,
AK_Default,CM_AskLocationOfTopic,#Crew,1,Doktor Wilson müsste ebenfalls im Lager sein. Kapitän Evans finden Sie garantiert bei der Foresight.,,,,,
AK_Default,CM_AskLocationOfTopic,#David_Edgeworth,1,David.. Sie finden sein Grab hinter dem Lager.,,,,,
AK_Default,CM_AskLocationOfTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Edgar_Evans,1,Kapitän Evans befindet sich wahrscheinlich bei der Foresight.,,,,,
AK_Default,CM_AskLocationOfTopic,#Elektronenröhre,1,Ich weiß leider nicht wo sie eine Elektronenröhre herbekommen. Doktor Veltman und David waren die Einzigen die sich mit der Technik auseinandergesetzt haben.,,,,,
AK_Default,CM_AskLocationOfTopic,#Forschung,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Foto,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Friedhof,1,Südlich hinter dem Lager finden sie die beiden Grabkreuze.,,,,,
AK_Default,CM_AskLocationOfTopic,#Höhle,1,Wenn Sie dem orange markierten Weg folgen werden Sie die Höhle finden.,,,,,
AK_Default,CM_AskLocationOfTopic,#Kiste,1,"Sprechen Sie von Doktor Veltmans gehüteter Kiste? Wenn sie Ihnen bekannt ist, dann wissen sie garantiert auch, dass sie auf seinem Schreibtisch steht.  ",,,,,
AK_Default,CM_AskLocationOfTopic,#Lager,1,Sie befinden sich doch bereits im Lager.,,,,,
AK_Default,CM_AskLocationOfTopic,#Lawrence_Wilson,1,Doktor Wilson dürfte sich ebenfalls hier im Lager aufhalten. Sehen Sie doch mal im Wohnzelt direkt nebenan nach.,,,,,
AK_Default,CM_AskLocationOfTopic,#Maschine,1,Davids Maschine befindet sich in der Höhle. Sie können dem orange markierten Weg dort hin folgen.,,,,,
AK_Default,CM_AskLocationOfTopic,#Person,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Reise,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Reparatur,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Rückreise,0,,,,,,
AK_Default,CM_AskLocationOfTopic,#Schiff,1,Die Foresight liegt westlich von hier. Sie müssen nur dem rot markierten Pfad folgen.,,,,,
AK_Default,CM_AskLocationOfTopic,#Südpol,1,"Der Südpol.. befindet sich am südlichen Magnetpol der Erde. Dort befinden wir uns gerade, falls Sie es noch nicht mitbekommen haben.",,,,,
AK_Default,CM_AskLocationOfTopic,#Vorräte,1,Unsere Vorräte befinden sich bereits auf der Foresight.,,,,,
AK_Default,CM_AskLocationOfTopic,#NO_TOPIC,0,,,,,,
,,,,,,,,,
AK_Default,CM_AskMethodOnTopic,#Adelaide_Shackleton,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Alexander_Veltman,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Amelie_Veltman,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Arbeit,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Kairosit,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Brandspuren,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Crew,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#David_Edgeworth,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Edgar_Evans,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Elektronenröhre,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Forschung,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Foto,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Friedhof,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Höhle,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Kiste,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Lager,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Lawrence_Wilson,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Maschine,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Person,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Reise,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Reparatur,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Rückreise,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Schiff,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Südpol,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#Vorräte,0,,,,,,
AK_Default,CM_AskMethodOnTopic,#NO_TOPIC,0,,,,,,
,,,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Adelaide_Shackleton,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Alexander_Veltman,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Amelie_Veltman,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Arbeit,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Kairosit,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Brandspuren,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Crew,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#David_Edgeworth,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Edgar_Evans,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Elektronenröhre,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Forschung,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Foto,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Friedhof,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Höhle,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Kiste,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Lager,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Lawrence_Wilson,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Maschine,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Person,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Reise,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Reparatur,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Rückreise,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Schiff,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Südpol,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#Vorräte,0,,,,,,
AK_Default,CM_AskOpinionOnTopic,#NO_TOPIC,0,,,,,,
,,,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Adelaide_Shackleton,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Alexander_Veltman,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Amelie_Veltman,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Arbeit,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Kairosit,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Brandspuren,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Crew,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#David_Edgeworth,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Edgar_Evans,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Elektronenröhre,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Forschung,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Foto,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Friedhof,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Höhle,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Kiste,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Lager,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Lawrence_Wilson,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Maschine,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Person,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Reise,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Reparatur,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Rückreise,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Schiff,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Südpol,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#Vorräte,0,,,,,,
AK_Default,CM_AskReasonOnTopic,#NO_TOPIC,0,,,,,,
,,,,,,,,,
AK_Default,CM_AskStateOfTopic,#Adelaide_Shackleton,1,"Mir geht es gut, denke ich. Danke der Nachfrage.",,,,,
AK_Default,CM_AskStateOfTopic,#Alexander_Veltman,1,Dr. Veltman  hat mich nie respektiert. Genau wie Captain Evans. Sie trauen einer Frau scheinbar keinen wissenschaftlichen Intellekt zu.,,,,,
AK_Default,CM_AskStateOfTopic,#Amelie_Veltman,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Arbeit,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Kairosit,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Brandspuren,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Crew,0,,,,,,
AK_Default,CM_AskStateOfTopic,#David_Edgeworth,1,David war ein guter Mensch. Er hat viel für die Expedition und auch für mich getan.,,,,,
AK_Default,CM_AskStateOfTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Edgar_Evans,1,Ich denke Kapitän Evans ist eigentlich ein guter Mensch. Aber er behandelt mich wie ein unerfahrenes Kind. Dabei besitze ich deutlich mehr Qualifikation für diese Expedition als er.,,,,,
AK_Default,CM_AskStateOfTopic,#Elektronenröhre,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Forschung,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Foto,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Friedhof,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Höhle,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Kiste,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Lager,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Lawrence_Wilson,1,Ich verstehe mich gut mit Dr. Wilson. Er hat mir viel geholfen nachdem David...,,,,,
AK_Default,CM_AskStateOfTopic,#Maschine,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Person,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Reise,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Reparatur,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Rückreise,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Schiff,1,Ich vertraue in der Hinsicht auf Kapitän Evans Meinung. Er weiß am besten über die Schäden bescheid.,,,,,
AK_Default,CM_AskStateOfTopic,#Südpol,0,,,,,,
AK_Default,CM_AskStateOfTopic,#Vorräte,0,,,,,,
AK_Default,CM_AskStateOfTopic,#NO_TOPIC,0,,,,,,
,,,,,,,,,
AK_Default,CM_AskTimeOnTopic,#Adelaide_Shackleton,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Alexander_Veltman,1,Alexander habe ich das letzte mal am Abend vor seinem Verschwinden gesehen. Das war vor etwa vier Wochen. Vorher hat er sich bereits merkwürdig benommen.,,,,,
AK_Default,CM_AskTimeOnTopic,#Amelie_Veltman,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Arbeit,1,Unsere Crew befindet sich nun seit fast vier Monaten hier.,,,,,
AK_Default,CM_AskTimeOnTopic,#Kairosit,1,Das Kairosit haben wir etwa drei Wochen nach unserer Ankunft entdeckt.,,,,,
AK_Default,CM_AskTimeOnTopic,#Brandspuren,1,Sie stammen von dem Unfall in der Höhle. Zumindest behauptet Doktor Veltman es sei ein Unfall gewesen.,,,,,
AK_Default,CM_AskTimeOnTopic,#Crew,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#David_Edgeworth,1,David ist.. Wir haben ihn vor fünf Wochen begraben.,,,,,
AK_Default,CM_AskTimeOnTopic,#Dialogpartner,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Edgar_Evans,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Elektronenröhre,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Forschung,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Foto,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Friedhof,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Höhle,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Kiste,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Lager,1,Ich meine es sind ungefähr 5 Monate seit unserer Ankunft vergangen.,,,,,
AK_Default,CM_AskTimeOnTopic,#Lawrence_Wilson,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Maschine,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#NO_TOPIC,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Person,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Reise,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Reparatur,1,Seit dem Verschwinden von Doktor Veltman vor vier Wochen arbeiten wir zusammen mit Kapitän Evans daran die Foresight wieder fahrtüchtig zu machen.,,,,,
AK_Default,CM_AskTimeOnTopic,#Rückreise,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Schiff,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Südpol,0,,,,,,
AK_Default,CM_AskTimeOnTopic,#Vorräte,1,"Fragen Sie am besten Kapitän Evans. Mir gefällt es zwar nicht, aber er verwatlet unsere Vorräte.",,,,,
,,,,,,,,,
AK_Default,SCM_Appologize,#NO_TOPIC,1,Wofür entschuldigen sie sich?,,,,,
AK_Default,SCM_Goodbye,#NO_TOPIC,0,,,,,,
AK_Default,SCM_Greet,#NO_TOPIC,0,,,,,,
AK_Default,SCM_IntroduceSelf,#NO_TOPIC,2,Freut mich sie kennen zu lernen. Ich bin Adelaide Shackleton.,"Das weiß ich, sie haben sich doch bereits vorgestellt.",,,,
AK_Default,SCM_Oppose,#NO_TOPIC,1,Was fällt ihnen ein?,,,,,
AK_Default,SCM_Agree,#NO_TOPIC,1,"Es freut mich, dass Sie meiner Meinung sind.",,,,,
AK_Default,SCM_Disagree,#NO_TOPIC,1,"Schade, aber ich respektiere Ihre Meinung.",,,,,
